Cu_Si_8_11_19

08.11.2019 11:56
Sekunden	Kelvin	Ohm	Ohm	Ohm
Zeit	Temperatur	R_Probe_1	R_Thermometer	R_Probe_2
9.140300E+2	1.036774E+2	6.299900E-1	3.175130E+1	7.465000E+2
9.150299E+2	1.038200E+2	6.315000E-1	3.181360E+1	7.485000E+2
9.160302E+2	1.039614E+2	6.330500E-1	3.187540E+1	7.416000E+2
9.170303E+2	1.041017E+2	6.346900E-1	3.193670E+1	7.425000E+2
9.180305E+2	1.042471E+2	6.364100E-1	3.200020E+1	7.365000E+2
9.190303E+2	1.043851E+2	6.379100E-1	3.206050E+1	7.332000E+2
9.200306E+2	1.045284E+2	6.397600E-1	3.212310E+1	7.306000E+2
9.210304E+2	1.046684E+2	6.412700E-1	3.218430E+1	7.293000E+2
9.220309E+2	1.048067E+2	6.429000E-1	3.224470E+1	7.289000E+2
9.230302E+2	1.049532E+2	6.444700E-1	3.230870E+1	7.206000E+2
9.240301E+2	1.050997E+2	6.460900E-1	3.237270E+1	7.187000E+2
9.250309E+2	1.052358E+2	6.478900E-1	3.243220E+1	7.194000E+2
9.260308E+2	1.053821E+2	6.496500E-1	3.249610E+1	7.194000E+2
9.270302E+2	1.055261E+2	6.511600E-1	3.255900E+1	7.163000E+2
9.280305E+2	1.056716E+2	6.529100E-1	3.262260E+1	7.101000E+2
9.290302E+2	1.058142E+2	6.545200E-1	3.268490E+1	7.052000E+2
9.300301E+2	1.059554E+2	6.559500E-1	3.274660E+1	7.024000E+2
9.310303E+2	1.060953E+2	6.576600E-1	3.280770E+1	6.997000E+2
9.320303E+2	1.062473E+2	6.593900E-1	3.287410E+1	6.964000E+2
9.330300E+2	1.063898E+2	6.609100E-1	3.293640E+1	6.961000E+2
9.340298E+2	1.065338E+2	6.627100E-1	3.299930E+1	6.911000E+2
9.350302E+2	1.066762E+2	6.642800E-1	3.306150E+1	6.911000E+2
9.360303E+2	1.068201E+2	6.658500E-1	3.312440E+1	6.891000E+2
9.370303E+2	1.069696E+2	6.675100E-1	3.318970E+1	6.865000E+2
9.380300E+2	1.071131E+2	6.693200E-1	3.325240E+1	6.834000E+2
9.390300E+2	1.072536E+2	6.707700E-1	3.331380E+1	6.827000E+2
9.400301E+2	1.074010E+2	6.722700E-1	3.337820E+1	6.808000E+2
9.410301E+2	1.075420E+2	6.741400E-1	3.343980E+1	6.766000E+2
9.420301E+2	1.076862E+2	6.758100E-1	3.350280E+1	6.819000E+2
9.430296E+2	1.078366E+2	6.773900E-1	3.356850E+1	6.715000E+2
9.440296E+2	1.079812E+2	6.792500E-1	3.363170E+1	6.715000E+2
9.450304E+2	1.081268E+2	6.810200E-1	3.369530E+1	6.685000E+2
9.460303E+2	1.082753E+2	6.825600E-1	3.376020E+1	6.630000E+2
9.470296E+2	1.084202E+2	6.843600E-1	3.382350E+1	6.676000E+2
9.480297E+2	1.085612E+2	6.860400E-1	3.388510E+1	6.686000E+2
9.490297E+2	1.087095E+2	6.877300E-1	3.394990E+1	6.624000E+2
9.500295E+2	1.088640E+2	6.893600E-1	3.401740E+1	6.609000E+2
9.510298E+2	1.090068E+2	6.909500E-1	3.407980E+1	6.579000E+2
9.520301E+2	1.091531E+2	6.927600E-1	3.414370E+1	6.569000E+2
9.530300E+2	1.092975E+2	6.945700E-1	3.420680E+1	6.522000E+2
9.540302E+2	1.094484E+2	6.959600E-1	3.427270E+1	6.474000E+2
9.550297E+2	1.095932E+2	6.979300E-1	3.433600E+1	6.469000E+2
9.560297E+2	1.097356E+2	6.995600E-1	3.439820E+1	6.419000E+2
9.570297E+2	1.098839E+2	7.012300E-1	3.446300E+1	6.497000E+2
9.580297E+2	1.100292E+2	7.029200E-1	3.452650E+1	6.411000E+2
9.590303E+2	1.101780E+2	7.044900E-1	3.459150E+1	6.391000E+2
9.600305E+2	1.103229E+2	7.063900E-1	3.465480E+1	6.376000E+2
9.610306E+2	1.104701E+2	7.081200E-1	3.471910E+1	6.364000E+2
9.620305E+2	1.106198E+2	7.097900E-1	3.478450E+1	6.343000E+2
9.630305E+2	1.107639E+2	7.114700E-1	3.484750E+1	6.305000E+2
9.640310E+2	1.109070E+2	7.133500E-1	3.491000E+1	6.259000E+2
9.650305E+2	1.110496E+2	7.149400E-1	3.497230E+1	6.260000E+2
9.660307E+2	1.111993E+2	7.166500E-1	3.503770E+1	6.234000E+2
9.670315E+2	1.113510E+2	7.182500E-1	3.510400E+1	6.202000E+2
9.680316E+2	1.114964E+2	7.200400E-1	3.516750E+1	6.173000E+2
9.690314E+2	1.116408E+2	7.216600E-1	3.523060E+1	6.155000E+2
9.700316E+2	1.117889E+2	7.237800E-1	3.529530E+1	6.163000E+2
9.710315E+2	1.119376E+2	7.250500E-1	3.536030E+1	6.122000E+2
9.720319E+2	1.120844E+2	7.266100E-1	3.542440E+1	6.099000E+2
9.730314E+2	1.122292E+2	7.284700E-1	3.548770E+1	6.085000E+2
9.740311E+2	1.123757E+2	7.303100E-1	3.555170E+1	6.052000E+2
9.750311E+2	1.125185E+2	7.319400E-1	3.561410E+1	6.046000E+2
9.760311E+2	1.126627E+2	7.335900E-1	3.567710E+1	6.059000E+2
9.770312E+2	1.128140E+2	7.354100E-1	3.574320E+1	6.047000E+2
9.780315E+2	1.129642E+2	7.371100E-1	3.580880E+1	6.000000E+2
9.790312E+2	1.131136E+2	7.388700E-1	3.587410E+1	5.956000E+2
9.800314E+2	1.132592E+2	7.407200E-1	3.593770E+1	5.918000E+2
9.810312E+2	1.134032E+2	7.422200E-1	3.600060E+1	5.891000E+2
9.820313E+2	1.135464E+2	7.438500E-1	3.606320E+1	5.895000E+2
9.830311E+2	1.136961E+2	7.457400E-1	3.612860E+1	5.852000E+2
9.840310E+2	1.138392E+2	7.475500E-1	3.619110E+1	5.907000E+2
9.850311E+2	1.139845E+2	7.490200E-1	3.625460E+1	5.837000E+2
9.860312E+2	1.141349E+2	7.508800E-1	3.632030E+1	5.823000E+2
9.870310E+2	1.142846E+2	7.526800E-1	3.638570E+1	5.813000E+2
9.880313E+2	1.144244E+2	7.542200E-1	3.644680E+1	5.784000E+2
9.890310E+2	1.145652E+2	7.560800E-1	3.650830E+1	5.824000E+2
9.900313E+2	1.147149E+2	7.577500E-1	3.657370E+1	5.739000E+2
9.910310E+2	1.148641E+2	7.595100E-1	3.663890E+1	5.796000E+2
9.920314E+2	1.150087E+2	7.611400E-1	3.670210E+1	5.717000E+2
9.930310E+2	1.151587E+2	7.629800E-1	3.676760E+1	5.718000E+2
9.940314E+2	1.153015E+2	7.646300E-1	3.683000E+1	5.726000E+2
9.950309E+2	1.154493E+2	7.662900E-1	3.689460E+1	5.681000E+2
9.960311E+2	1.155983E+2	7.680100E-1	3.695970E+1	5.670000E+2
9.970308E+2	1.157434E+2	7.696200E-1	3.702310E+1	5.651000E+2
9.980310E+2	1.158849E+2	7.714400E-1	3.708490E+1	5.609000E+2
9.990308E+2	1.160337E+2	7.732900E-1	3.714990E+1	5.616000E+2
1.000031E+3	1.161776E+2	7.751600E-1	3.721280E+1	5.614000E+2
1.001031E+3	1.163241E+2	7.767900E-1	3.727680E+1	5.577000E+2
1.002031E+3	1.164708E+2	7.783500E-1	3.734090E+1	5.549000E+2
1.003031E+3	1.166157E+2	7.799500E-1	3.740420E+1	5.524000E+2
1.004031E+3	1.167567E+2	7.816100E-1	3.746580E+1	5.527000E+2
1.005031E+3	1.169016E+2	7.834700E-1	3.752910E+1	5.553000E+2
1.006031E+3	1.170471E+2	7.852600E-1	3.759270E+1	5.515000E+2
1.007030E+3	1.171959E+2	7.867600E-1	3.765770E+1	5.502000E+2
1.008030E+3	1.173408E+2	7.886500E-1	3.772100E+1	5.427000E+2
1.009031E+3	1.174898E+2	7.904100E-1	3.778610E+1	5.431000E+2
1.010031E+3	1.176305E+2	7.923200E-1	3.784760E+1	5.410000E+2
1.011031E+3	1.177727E+2	7.939000E-1	3.790970E+1	5.409000E+2
1.012030E+3	1.179219E+2	7.953400E-1	3.797490E+1	5.402000E+2
1.013031E+3	1.180647E+2	7.971800E-1	3.803730E+1	5.366000E+2
1.014031E+3	1.182144E+2	7.990400E-1	3.810270E+1	5.378000E+2
1.015031E+3	1.183572E+2	8.007900E-1	3.816510E+1	5.336000E+2
1.016030E+3	1.185012E+2	8.026200E-1	3.822800E+1	5.332000E+2
1.017031E+3	1.186461E+2	8.043000E-1	3.829130E+1	5.300000E+2
1.018031E+3	1.187823E+2	8.060300E-1	3.835080E+1	5.289000E+2
1.019030E+3	1.189381E+2	8.076100E-1	3.841890E+1	5.293000E+2
1.020031E+3	1.190768E+2	8.092500E-1	3.847950E+1	5.268000E+2
1.021031E+3	1.192151E+2	8.110500E-1	3.853990E+1	5.233000E+2
1.022032E+3	1.193627E+2	8.126800E-1	3.860440E+1	5.230000E+2
1.023031E+3	1.195014E+2	8.142900E-1	3.866500E+1	5.180000E+2
1.024032E+3	1.196529E+2	8.162400E-1	3.873120E+1	5.189000E+2
1.025031E+3	1.197891E+2	8.179700E-1	3.879070E+1	5.182000E+2
1.026031E+3	1.199310E+2	8.197100E-1	3.885270E+1	5.147000E+2
1.027031E+3	1.200780E+2	8.215100E-1	3.891690E+1	5.183000E+2
1.028031E+3	1.202196E+2	8.231900E-1	3.897880E+1	5.110000E+2
1.029031E+3	1.203730E+2	8.248200E-1	3.904580E+1	5.126000E+2
1.030031E+3	1.205149E+2	8.263900E-1	3.910780E+1	5.134000E+2
1.031031E+3	1.206481E+2	8.281600E-1	3.916600E+1	5.103000E+2
1.032031E+3	1.207943E+2	8.297300E-1	3.922990E+1	5.105000E+2
1.033031E+3	1.209308E+2	8.316000E-1	3.928950E+1	5.071000E+2
1.034031E+3	1.210836E+2	8.332400E-1	3.935630E+1	5.059000E+2
1.035031E+3	1.212185E+2	8.350500E-1	3.941520E+1	5.016000E+2
1.036031E+3	1.213633E+2	8.366400E-1	3.947850E+1	4.996000E+2
1.037031E+3	1.214981E+2	8.384500E-1	3.953740E+1	4.989000E+2
1.038031E+3	1.216476E+2	8.402200E-1	3.960270E+1	5.013000E+2
1.039031E+3	1.217845E+2	8.419900E-1	3.966250E+1	4.948000E+2
1.040031E+3	1.219378E+2	8.436300E-1	3.972950E+1	4.933000E+2
1.041031E+3	1.220768E+2	8.451900E-1	3.979020E+1	4.946000E+2
1.042031E+3	1.222127E+2	8.469000E-1	3.984960E+1	4.921000E+2
1.043031E+3	1.223569E+2	8.486100E-1	3.991260E+1	4.898000E+2
1.044031E+3	1.224926E+2	8.501300E-1	3.997190E+1	4.891000E+2
1.045031E+3	1.226265E+2	8.519900E-1	4.003040E+1	4.907000E+2
1.046031E+3	1.227709E+2	8.537300E-1	4.009350E+1	4.870000E+2
1.047031E+3	1.229108E+2	8.555400E-1	4.015460E+1	4.847000E+2
1.048031E+3	1.230564E+2	8.570400E-1	4.021820E+1	4.845000E+2
1.049031E+3	1.231969E+2	8.590800E-1	4.027960E+1	4.897000E+2
1.050031E+3	1.233397E+2	8.607200E-1	4.034200E+1	4.817000E+2
1.051031E+3	1.234821E+2	8.625100E-1	4.040420E+1	4.773000E+2
1.052031E+3	1.236233E+2	8.639600E-1	4.046590E+1	4.796000E+2
1.053031E+3	1.237636E+2	8.656400E-1	4.052720E+1	4.771000E+2
1.054031E+3	1.239027E+2	8.674200E-1	4.058800E+1	4.852000E+2
1.055031E+3	1.240389E+2	8.690000E-1	4.064750E+1	4.737000E+2
1.056031E+3	1.241852E+2	8.708100E-1	4.071140E+1	4.763000E+2
1.057031E+3	1.243292E+2	8.724500E-1	4.077430E+1	4.718000E+2
1.058031E+3	1.244676E+2	8.741500E-1	4.083480E+1	4.687000E+2
1.059031E+3	1.246075E+2	8.758600E-1	4.089590E+1	4.691000E+2
1.060031E+3	1.247453E+2	8.774400E-1	4.095610E+1	4.692000E+2
1.061031E+3	1.248817E+2	8.793000E-1	4.101570E+1	4.639000E+2
1.062031E+3	1.250211E+2	8.807100E-1	4.107660E+1	4.674000E+2
1.063031E+3	1.251552E+2	8.823300E-1	4.113520E+1	4.655000E+2
1.064031E+3	1.252952E+2	8.839900E-1	4.119640E+1	4.638000E+2
1.065031E+3	1.254335E+2	8.857900E-1	4.125680E+1	4.601000E+2
1.066031E+3	1.255729E+2	8.875300E-1	4.131770E+1	4.657000E+2
1.067030E+3	1.257093E+2	8.892400E-1	4.137730E+1	4.607000E+2
1.068031E+3	1.258457E+2	8.907200E-1	4.143690E+1	4.617000E+2
1.069031E+3	1.259851E+2	8.923900E-1	4.149780E+1	4.591000E+2
1.070030E+3	1.261238E+2	8.940300E-1	4.155840E+1	4.589000E+2
1.071030E+3	1.262625E+2	8.957500E-1	4.161900E+1	4.542000E+2
1.072030E+3	1.264060E+2	8.974100E-1	4.168170E+1	4.526000E+2
1.073030E+3	1.265442E+2	8.991300E-1	4.174210E+1	4.539000E+2
1.074030E+3	1.266774E+2	9.006100E-1	4.180030E+1	4.531000E+2
1.075030E+3	1.268173E+2	9.025900E-1	4.186140E+1	4.479000E+2
1.076030E+3	1.269548E+2	9.040500E-1	4.192150E+1	4.484000E+2
1.077030E+3	1.270910E+2	9.056300E-1	4.198100E+1	4.464000E+2
1.078030E+3	1.272286E+2	9.074800E-1	4.204110E+1	4.485000E+2
1.079030E+3	1.273604E+2	9.090800E-1	4.209870E+1	4.449000E+2
1.080030E+3	1.275007E+2	9.106000E-1	4.216000E+1	4.485000E+2
1.081030E+3	1.276397E+2	9.123000E-1	4.222070E+1	4.475000E+2
1.082030E+3	1.277786E+2	9.139600E-1	4.228140E+1	4.451000E+2
1.083030E+3	1.279093E+2	9.156400E-1	4.233850E+1	4.423000E+2
1.084030E+3	1.280461E+2	9.172000E-1	4.239830E+1	4.432000E+2
1.085030E+3	1.281803E+2	9.188700E-1	4.245690E+1	4.404000E+2
1.086030E+3	1.283155E+2	9.205600E-1	4.251600E+1	4.409000E+2
1.087030E+3	1.284552E+2	9.221900E-1	4.257700E+1	4.401000E+2
1.088030E+3	1.285872E+2	9.237800E-1	4.263470E+1	4.418000E+2
1.089030E+3	1.287211E+2	9.252900E-1	4.269320E+1	4.390000E+2
1.090030E+3	1.288591E+2	9.269200E-1	4.275350E+1	4.413000E+2
1.091030E+3	1.289916E+2	9.285800E-1	4.281140E+1	4.383000E+2
1.092030E+3	1.291262E+2	9.302500E-1	4.287020E+1	4.365000E+2
1.093030E+3	1.292631E+2	9.318700E-1	4.293000E+1	4.357000E+2
1.094030E+3	1.293947E+2	9.333600E-1	4.298750E+1	4.356000E+2
1.095030E+3	1.295307E+2	9.350700E-1	4.304690E+1	4.353000E+2
1.096030E+3	1.296687E+2	9.366400E-1	4.310720E+1	4.356000E+2
1.097030E+3	1.298010E+2	9.384800E-1	4.316500E+1	4.307000E+2
1.098030E+3	1.299333E+2	9.400300E-1	4.322280E+1	4.277000E+2
1.099030E+3	1.300671E+2	9.416700E-1	4.328130E+1	4.272000E+2
1.100030E+3	1.301985E+2	9.434600E-1	4.333870E+1	4.234000E+2
1.101030E+3	1.303322E+2	9.447900E-1	4.339710E+1	4.222000E+2
1.102030E+3	1.304622E+2	9.463900E-1	4.345390E+1	4.249000E+2
1.103030E+3	1.305922E+2	9.482300E-1	4.351070E+1	4.227000E+2
1.104030E+3	1.307291E+2	9.497400E-1	4.357050E+1	4.201000E+2
1.105030E+3	1.308630E+2	9.513600E-1	4.362900E+1	4.181000E+2
1.106030E+3	1.309987E+2	9.530800E-1	4.368830E+1	4.173000E+2
1.107030E+3	1.311287E+2	9.545100E-1	4.374510E+1	4.147000E+2
1.108030E+3	1.312562E+2	9.560600E-1	4.380080E+1	4.141000E+2
1.109030E+3	1.313830E+2	9.575100E-1	4.385620E+1	4.140000E+2
1.110030E+3	1.315187E+2	9.593700E-1	4.391550E+1	4.143000E+2
1.111029E+3	1.316565E+2	9.607900E-1	4.397570E+1	4.097000E+2
1.112030E+3	1.317867E+2	9.622600E-1	4.403260E+1	4.108000E+2
1.113030E+3	1.319101E+2	9.641000E-1	4.408650E+1	4.106000E+2
1.114030E+3	1.320392E+2	9.656600E-1	4.414290E+1	4.118000E+2
1.115030E+3	1.321687E+2	9.672800E-1	4.419950E+1	4.115000E+2
1.116030E+3	1.323017E+2	9.689000E-1	4.425760E+1	4.093000E+2
1.117030E+3	1.324411E+2	9.705000E-1	4.431850E+1	4.097000E+2
1.118029E+3	1.325722E+2	9.721000E-1	4.437580E+1	4.070000E+2
1.119029E+3	1.327038E+2	9.737500E-1	4.443330E+1	4.075000E+2
1.120029E+3	1.328343E+2	9.753800E-1	4.449030E+1	4.063000E+2
1.121029E+3	1.329705E+2	9.769200E-1	4.454980E+1	4.021000E+2
1.122029E+3	1.331014E+2	9.784100E-1	4.460700E+1	4.058000E+2
1.123030E+3	1.332291E+2	9.799900E-1	4.466280E+1	4.010000E+2
1.124029E+3	1.333646E+2	9.815400E-1	4.472200E+1	4.019000E+2
1.125029E+3	1.334928E+2	9.832200E-1	4.477800E+1	4.010000E+2
1.126029E+3	1.336219E+2	9.849500E-1	4.483440E+1	4.001000E+2
1.127029E+3	1.337564E+2	9.866000E-1	4.489320E+1	3.994000E+2
1.128029E+3	1.338883E+2	9.881900E-1	4.495080E+1	3.992000E+2
1.129029E+3	1.340238E+2	9.897400E-1	4.501000E+1	3.945000E+2
1.130029E+3	1.341558E+2	9.913500E-1	4.506770E+1	3.957000E+2
1.131029E+3	1.342785E+2	9.928000E-1	4.512130E+1	3.970000E+2
1.132029E+3	1.344067E+2	9.943100E-1	4.517730E+1	3.951000E+2
1.133029E+3	1.345390E+2	9.957900E-1	4.523510E+1	3.981000E+2
1.134029E+3	1.346669E+2	9.974400E-1	4.529100E+1	3.963000E+2
1.135029E+3	1.347978E+2	9.992600E-1	4.534820E+1	3.941000E+2
1.136029E+3	1.349299E+2	1.000850E+0	4.540590E+1	3.905000E+2
1.137030E+3	1.350627E+2	1.002400E+0	4.546390E+1	3.885000E+2
1.138030E+3	1.351885E+2	1.004010E+0	4.551890E+1	3.880000E+2
1.139030E+3	1.353163E+2	1.005340E+0	4.557470E+1	3.856000E+2
1.140030E+3	1.354394E+2	1.006980E+0	4.562850E+1	3.855000E+2
1.141030E+3	1.355680E+2	1.008720E+0	4.568470E+1	3.860000E+2
1.142030E+3	1.356932E+2	1.010240E+0	4.573940E+1	3.825000E+2
1.143030E+3	1.358168E+2	1.011970E+0	4.579340E+1	3.818000E+2
1.144030E+3	1.359503E+2	1.013130E+0	4.585170E+1	3.828000E+2
1.145031E+3	1.360743E+2	1.014760E+0	4.590590E+1	3.849000E+2
1.146030E+3	1.362087E+2	1.016590E+0	4.596460E+1	3.813000E+2
1.147030E+3	1.363336E+2	1.017940E+0	4.601920E+1	3.826000E+2
1.148031E+3	1.364645E+2	1.019510E+0	4.607640E+1	3.796000E+2
1.149030E+3	1.365964E+2	1.021270E+0	4.613400E+1	3.779000E+2
1.150030E+3	1.367188E+2	1.022830E+0	4.618750E+1	3.771000E+2
1.151030E+3	1.368548E+2	1.024480E+0	4.624690E+1	3.762000E+2
1.152030E+3	1.369706E+2	1.025760E+0	4.629750E+1	3.749000E+2
1.153030E+3	1.371059E+2	1.027350E+0	4.635660E+1	3.747000E+2
1.154030E+3	1.372331E+2	1.028910E+0	4.641220E+1	3.746000E+2
1.155030E+3	1.373556E+2	1.030450E+0	4.646570E+1	3.723000E+2
1.156030E+3	1.374799E+2	1.031970E+0	4.652000E+1	3.720000E+2
1.157030E+3	1.376117E+2	1.033530E+0	4.657760E+1	3.731000E+2
1.158030E+3	1.377337E+2	1.035090E+0	4.663090E+1	3.716000E+2
1.159030E+3	1.378621E+2	1.036750E+0	4.668700E+1	3.697000E+2
1.160030E+3	1.379900E+2	1.038130E+0	4.674290E+1	3.703000E+2
1.161030E+3	1.381152E+2	1.039720E+0	4.679760E+1	3.675000E+2
1.162030E+3	1.382411E+2	1.041230E+0	4.685260E+1	3.668000E+2
1.163030E+3	1.383679E+2	1.042810E+0	4.690800E+1	3.685000E+2
1.164031E+3	1.384876E+2	1.044220E+0	4.696030E+1	3.714000E+2
1.165031E+3	1.386220E+2	1.045890E+0	4.701900E+1	3.649000E+2
1.166032E+3	1.387462E+2	1.047300E+0	4.707330E+1	3.691000E+2
1.167032E+3	1.388678E+2	1.048900E+0	4.712640E+1	3.643000E+2
1.168032E+3	1.389975E+2	1.050610E+0	4.718310E+1	3.639000E+2
1.169032E+3	1.391255E+2	1.052050E+0	4.723900E+1	3.648000E+2
1.170032E+3	1.392450E+2	1.053500E+0	4.729120E+1	3.639000E+2
1.171032E+3	1.393718E+2	1.055080E+0	4.734660E+1	3.627000E+2
1.172032E+3	1.395013E+2	1.056770E+0	4.740320E+1	3.626000E+2
1.173032E+3	1.396240E+2	1.058210E+0	4.745680E+1	3.602000E+2
1.174033E+3	1.397476E+2	1.059600E+0	4.751080E+1	3.574000E+2
1.175032E+3	1.398778E+2	1.061280E+0	4.756770E+1	3.578000E+2
1.176033E+3	1.399971E+2	1.062760E+0	4.761980E+1	3.582000E+2
1.177033E+3	1.401204E+2	1.064160E+0	4.767370E+1	3.580000E+2
1.178033E+3	1.402452E+2	1.065690E+0	4.772820E+1	3.563000E+2
1.179033E+3	1.403706E+2	1.067290E+0	4.778300E+1	3.559000E+2
1.180032E+3	1.404953E+2	1.068790E+0	4.783750E+1	3.563000E+2
1.181033E+3	1.406230E+2	1.070420E+0	4.789330E+1	3.532000E+2
1.182033E+3	1.407485E+2	1.071480E+0	4.794810E+1	3.524000E+2
1.183033E+3	1.408554E+2	1.072900E+0	4.799480E+1	3.530000E+2
1.184033E+3	1.409657E+2	1.074330E+0	4.804300E+1	3.506000E+2
1.185032E+3	1.410833E+2	1.075850E+0	4.809440E+1	3.517000E+2
1.186032E+3	1.412087E+2	1.077270E+0	4.814920E+1	3.508000E+2
1.187032E+3	1.413321E+2	1.078860E+0	4.820310E+1	3.505000E+2
1.188032E+3	1.414605E+2	1.080460E+0	4.825920E+1	3.470000E+2
1.189032E+3	1.415850E+2	1.081720E+0	4.831360E+1	3.459000E+2
1.190032E+3	1.417045E+2	1.083390E+0	4.836580E+1	3.478000E+2
1.191032E+3	1.418265E+2	1.084780E+0	4.841910E+1	3.455000E+2
1.192033E+3	1.419455E+2	1.086340E+0	4.847110E+1	3.442000E+2
1.193032E+3	1.420712E+2	1.087860E+0	4.852600E+1	3.442000E+2
1.194033E+3	1.421925E+2	1.089310E+0	4.857900E+1	3.435000E+2
1.195034E+3	1.423110E+2	1.090760E+0	4.863080E+1	3.418000E+2
1.196033E+3	1.424321E+2	1.092250E+0	4.868370E+1	3.428000E+2
1.197033E+3	1.425594E+2	1.093600E+0	4.873930E+1	3.438000E+2
1.198033E+3	1.426754E+2	1.095120E+0	4.879000E+1	3.433000E+2
1.199033E+3	1.427992E+2	1.096760E+0	4.884410E+1	3.400000E+2
1.200033E+3	1.429269E+2	1.098270E+0	4.889990E+1	3.411000E+2
1.201033E+3	1.430496E+2	1.099610E+0	4.895350E+1	3.389000E+2
1.202033E+3	1.431689E+2	1.101360E+0	4.900560E+1	3.380000E+2
1.203033E+3	1.432893E+2	1.102700E+0	4.905820E+1	3.374000E+2
1.204033E+3	1.434094E+2	1.104090E+0	4.911070E+1	3.361000E+2
1.205033E+3	1.435332E+2	1.105570E+0	4.916480E+1	3.347000E+2
1.206033E+3	1.436511E+2	1.106970E+0	4.921630E+1	3.360000E+2
1.207033E+3	1.437733E+2	1.108470E+0	4.926970E+1	3.409000E+2
1.208033E+3	1.438969E+2	1.110350E+0	4.932370E+1	3.380000E+2
1.209033E+3	1.440201E+2	1.111920E+0	4.937750E+1	3.353000E+2
1.210033E+3	1.441695E+2	1.113360E+0	4.944280E+1	3.345000E+2
1.211033E+3	1.442922E+2	1.114850E+0	4.949640E+1	3.345000E+2
1.212033E+3	1.444096E+2	1.116470E+0	4.954770E+1	3.335000E+2
1.213033E+3	1.445309E+2	1.118020E+0	4.960070E+1	3.334000E+2
1.214034E+3	1.446451E+2	1.119540E+0	4.965060E+1	3.331000E+2
1.215034E+3	1.447726E+2	1.120770E+0	4.970630E+1	3.315000E+2
1.216034E+3	1.448855E+2	1.122150E+0	4.975560E+1	3.311000E+2
1.217034E+3	1.450095E+2	1.123910E+0	4.980980E+1	3.302000E+2
1.218034E+3	1.451267E+2	1.125370E+0	4.986100E+1	3.293000E+2
1.219034E+3	1.452411E+2	1.126680E+0	4.991100E+1	3.272000E+2
1.220034E+3	1.453714E+2	1.128240E+0	4.996790E+1	3.276000E+2
1.221034E+3	1.454883E+2	1.129580E+0	5.001900E+1	3.295000E+2
1.222033E+3	1.456044E+2	1.131140E+0	5.006970E+1	3.302000E+2
1.223033E+3	1.457325E+2	1.132470E+0	5.012570E+1	3.277000E+2
1.224034E+3	1.458543E+2	1.134250E+0	5.017890E+1	3.273000E+2
1.225034E+3	1.459653E+2	1.135660E+0	5.022740E+1	3.257000E+2
1.226034E+3	1.460873E+2	1.137010E+0	5.028070E+1	3.247000E+2
1.227034E+3	1.462065E+2	1.138640E+0	5.033280E+1	3.244000E+2
1.228034E+3	1.463240E+2	1.139910E+0	5.038410E+1	3.236000E+2
1.229033E+3	1.464478E+2	1.141340E+0	5.043820E+1	3.246000E+2
1.230033E+3	1.465606E+2	1.142880E+0	5.048750E+1	3.232000E+2
1.231034E+3	1.466838E+2	1.144380E+0	5.054130E+1	3.230000E+2
1.232033E+3	1.467980E+2	1.146130E+0	5.059120E+1	3.217000E+2
1.233033E+3	1.469227E+2	1.147370E+0	5.064570E+1	3.217000E+2
1.234033E+3	1.470436E+2	1.148620E+0	5.069850E+1	3.212000E+2
1.235034E+3	1.471633E+2	1.150220E+0	5.075080E+1	3.210000E+2
1.236034E+3	1.472779E+2	1.151800E+0	5.080090E+1	3.214000E+2
1.237033E+3	1.473963E+2	1.153090E+0	5.085260E+1	3.196000E+2
1.238033E+3	1.475180E+2	1.154490E+0	5.090580E+1	3.169000E+2
1.239034E+3	1.476256E+2	1.156160E+0	5.095280E+1	3.177000E+2
1.240033E+3	1.477503E+2	1.157620E+0	5.100730E+1	3.176000E+2
1.241033E+3	1.478625E+2	1.158950E+0	5.105630E+1	3.155000E+2
1.242034E+3	1.479836E+2	1.160400E+0	5.110920E+1	3.144000E+2
1.243034E+3	1.480982E+2	1.161630E+0	5.115930E+1	3.147000E+2
1.244034E+3	1.482179E+2	1.163160E+0	5.121160E+1	3.130000E+2
1.245034E+3	1.483408E+2	1.164550E+0	5.126530E+1	3.123000E+2
1.246035E+3	1.484486E+2	1.166060E+0	5.131240E+1	3.116000E+2
1.247036E+3	1.485700E+2	1.167390E+0	5.136540E+1	3.112000E+2
1.248035E+3	1.486855E+2	1.168860E+0	5.141590E+1	3.129000E+2
1.249035E+3	1.488043E+2	1.170370E+0	5.146780E+1	3.120000E+2
1.250035E+3	1.489135E+2	1.171730E+0	5.151550E+1	3.107000E+2
1.251036E+3	1.490373E+2	1.173020E+0	5.156960E+1	3.087000E+2
1.252035E+3	1.491447E+2	1.174520E+0	5.161650E+1	3.086000E+2
1.253035E+3	1.492657E+2	1.175750E+0	5.166940E+1	3.107000E+2
1.254035E+3	1.493868E+2	1.177300E+0	5.172230E+1	3.094000E+2
1.255035E+3	1.495001E+2	1.178730E+0	5.177180E+1	3.083000E+2
1.256035E+3	1.496104E+2	1.180120E+0	5.182000E+1	3.086000E+2
1.257035E+3	1.497292E+2	1.181530E+0	5.187190E+1	3.102000E+2
1.258035E+3	1.498423E+2	1.183050E+0	5.192130E+1	3.106000E+2
1.259035E+3	1.499588E+2	1.184450E+0	5.197220E+1	3.059000E+2
1.260035E+3	1.500790E+2	1.185760E+0	5.202470E+1	3.060000E+2
